location_id,city,neighbourhood,country,region,type,expected_class,lat,lon
992,Buenos Aires,Palermo Soho,Argentina,Buenos Aires Province,A,High,-34.5870582,-58.428178
993,Santiago,Barrio Italia,Chile,Santiago Metro,A,High,-33.4484581,-70.6245307
994,Santiago,Pudahuel Industrial,Chile,Santiago Metro,C,Low,-33.4438265,-70.7523115
995,Accra,Osu Oxford Street,Ghana,Greater Accra,B,Medium,5.5600195,-0.1819633
996,Abidjan,Plateau Market,Ivory Coast,Lagunes,B,Medium,5.3279819,-4.0243927
997,Lusaka,Kaunda Square Market,Zambia,Lusaka Province,B,Medium,-15.3767331,28.362239
998,Dar es Salaam,Kariakoo Market,Tanzania,Dar es Salaam,A,High,-6.8196728,39.2749308
999,Kampala,Nakasero Market,Uganda,Central Region,A,High,0.3117701,32.580514
1000,Addis Ababa,Mercato Market,Ethiopia,Addis Ababa City,A,High,9.0296278,38.7396038
1001,Kigali,Kimironko Market,Rwanda,Kigali City,B,Medium,-1.9497712,30.1262879
1002,New York,Grid_New York_0,USA,New York-Metro,Grid,High,40.7114498649865,-74.00778120745802
1003,New York,Grid_New York_1,USA,New York-Metro,Grid,Medium,40.7114498649865,-73.98818792541971
1004,New York,Grid_New York_2,USA,New York-Metro,Grid,Low,40.69659837983799,-74.00778120745802
1005,New York,Grid_New York_3,USA,New York-Metro,Grid,High,40.69659837983799,-74.02737448949635
1006,New York,Grid_New York_4,USA,New York-Metro,Grid,Medium,40.68174689468947,-74.00778120745802
1007,New York,Grid_New York_5,USA,New York-Metro,Grid,Low,40.74115283528353,-74.02737448949635
1008,New York,Grid_New York_6,USA,New York-Metro,Grid,High,40.68174689468947,-74.02737448949635
1009,New York,Grid_New York_7,USA,New York-Metro,Grid,Medium,40.69659837983799,-74.04696777153468
1010,New York,Grid_New York_8,USA,New York-Metro,Grid,Low,40.74115283528353,-73.96859464338138
1011,New York,Grid_New York_9,USA,New York-Metro,Grid,High,40.74115283528353,-74.04696777153468
1012,New York,Grid_New York_10,USA,New York-Metro,Grid,Medium,40.68174689468947,-74.04696777153468
1013,New York,Grid_New York_11,USA,New York-Metro,Grid,Low,40.666895409540956,-74.00778120745802
1014,New York,Grid_New York_12,USA,New York-Metro,Grid,High,40.7114498649865,-74.066561053573
1015,New York,Grid_New York_13,USA,New York-Metro,Grid,Medium,40.75600432043205,-74.02737448949635
1016,New York,Grid_New York_14,USA,New York-Metro,Grid,Low,40.69659837983799,-73.94900136134306
1017,New York,Grid_New York_15,USA,New York-Metro,Grid,High,40.72630135013502,-74.066561053573
1018,New York,Grid_New York_16,USA,New York-Metro,Grid,Medium,40.666895409540956,-73.98818792541971
1019,New York,Grid_New York_17,USA,New York-Metro,Grid,Low,40.666895409540956,-74.02737448949635
1020,New York,Grid_New York_18,USA,New York-Metro,Grid,High,40.69659837983799,-74.066561053573
1021,New York,Grid_New York_19,USA,New York-Metro,Grid,Medium,40.75600432043205,-74.04696777153468
1022,New York,Grid_New York_20,USA,New York-Metro,Grid,Low,40.68174689468947,-73.94900136134306
1023,New York,Grid_New York_21,USA,New York-Metro,Grid,High,40.74115283528353,-74.066561053573
1024,New York,Grid_New York_22,USA,New York-Metro,Grid,Medium,40.666895409540956,-73.96859464338138
1025,New York,Grid_New York_23,USA,New York-Metro,Grid,Low,40.666895409540956,-74.04696777153468
1026,New York,Grid_New York_24,USA,New York-Metro,Grid,High,40.68174689468947,-74.066561053573
1027,New York,Grid_New York_25,USA,New York-Metro,Grid,Medium,40.77085580558056,-74.00778120745802
1028,New York,Grid_New York_26,USA,New York-Metro,Grid,Low,40.7114498649865,-73.92940807930474
1029,New York,Grid_New York_27,USA,New York-Metro,Grid,High,40.72630135013502,-73.92940807930474
1030,New York,Grid_New York_28,USA,New York-Metro,Grid,Medium,40.77085580558056,-73.98818792541971
1031,New York,Grid_New York_29,USA,New York-Metro,Grid,Low,40.77085580558056,-74.02737448949635
1032,New York,Grid_New York_30,USA,New York-Metro,Grid,High,40.65204392439244,-74.00778120745802
1033,New York,Grid_New York_31,USA,New York-Metro,Grid,Medium,40.7114498649865,-74.08615433561133
1034,New York,Grid_New York_32,USA,New York-Metro,Grid,Low,40.72630135013502,-74.08615433561133
1035,New York,Grid_New York_33,USA,New York-Metro,Grid,High,40.65204392439244,-73.98818792541971
1036,New York,Grid_New York_34,USA,New York-Metro,Grid,Medium,40.65204392439244,-74.02737448949635
1037,New York,Grid_New York_35,USA,New York-Metro,Grid,Low,40.69659837983799,-74.08615433561133
1038,New York,Grid_New York_36,USA,New York-Metro,Grid,High,40.75600432043205,-74.066561053573
1039,New York,Grid_New York_37,USA,New York-Metro,Grid,Medium,40.74115283528353,-73.92940807930474
1040,New York,Grid_New York_38,USA,New York-Metro,Grid,Low,40.666895409540956,-74.066561053573
1041,New York,Grid_New York_39,USA,New York-Metro,Grid,High,40.77085580558056,-74.04696777153468
1042,New York,Grid_New York_40,USA,New York-Metro,Grid,Medium,40.68174689468947,-73.92940807930474
1043,New York,Grid_New York_41,USA,New York-Metro,Grid,Low,40.74115283528353,-74.08615433561133
1044,New York,Grid_New York_42,USA,New York-Metro,Grid,High,40.65204392439244,-73.96859464338138
1045,New York,Grid_New York_43,USA,New York-Metro,Grid,Medium,40.65204392439244,-74.04696777153468
1046,New York,Grid_New York_44,USA,New York-Metro,Grid,Low,40.68174689468947,-74.08615433561133
1047,New York,Grid_New York_45,USA,New York-Metro,Grid,High,40.75600432043205,-73.92940807930474
1048,New York,Grid_New York_46,USA,New York-Metro,Grid,Medium,40.78570729072907,-74.00778120745802
1049,New York,Grid_New York_47,USA,New York-Metro,Grid,Low,40.7114498649865,-73.90981479726642
1050,New York,Grid_New York_48,USA,New York-Metro,Grid,High,40.77085580558056,-74.066561053573
1051,New York,Grid_New York_49,USA,New York-Metro,Grid,Medium,40.72630135013502,-73.90981479726642
1052,New York,Grid_New York_50,USA,New York-Metro,Grid,Low,40.78570729072907,-73.98818792541971
1053,New York,Grid_New York_51,USA,New York-Metro,Grid,High,40.75600432043205,-74.08615433561133
1054,New York,Grid_New York_52,USA,New York-Metro,Grid,Medium,40.65204392439244,-73.94900136134306
1055,New York,Grid_New York_53,USA,New York-Metro,Grid,Low,40.78570729072907,-74.02737448949635
1056,New York,Grid_New York_54,USA,New York-Metro,Grid,High,40.7114498649865,-74.10574761764964
1057,New York,Grid_New York_55,USA,New York-Metro,Grid,Medium,40.65204392439244,-74.066561053573
1058,New York,Grid_New York_56,USA,New York-Metro,Grid,Low,40.666895409540956,-74.08615433561133
1059,New York,Grid_New York_57,USA,New York-Metro,Grid,High,40.72630135013502,-74.10574761764964
1060,New York,Grid_New York_58,USA,New York-Metro,Grid,Medium,40.637192439243925,-73.98818792541971
1061,New York,Grid_New York_59,USA,New York-Metro,Grid,Low,40.69659837983799,-74.10574761764964
1062,New York,Grid_New York_60,USA,New York-Metro,Grid,High,40.74115283528353,-73.90981479726642
1063,New York,Grid_New York_61,USA,New York-Metro,Grid,Medium,40.78570729072907,-73.96859464338138
1064,New York,Grid_New York_62,USA,New York-Metro,Grid,Low,40.78570729072907,-74.04696777153468
1065,New York,Grid_New York_63,USA,New York-Metro,Grid,High,40.74115283528353,-74.10574761764964
1066,New York,Grid_New York_64,USA,New York-Metro,Grid,Medium,40.637192439243925,-73.96859464338138
1067,New York,Grid_New York_65,USA,New York-Metro,Grid,Low,40.637192439243925,-74.04696777153468
1068,New York,Grid_New York_66,USA,New York-Metro,Grid,High,40.68174689468947,-74.10574761764964
1069,New York,Grid_New York_67,USA,New York-Metro,Grid,Medium,40.77085580558056,-74.08615433561133
1070,New York,Grid_New York_68,USA,New York-Metro,Grid,Low,40.65204392439244,-73.92940807930474
1071,New York,Grid_New York_69,USA,New York-Metro,Grid,High,40.75600432043205,-73.90981479726642
1072,New York,Grid_New York_70,USA,New York-Metro,Grid,Medium,40.78570729072907,-73.94900136134306
1073,New York,Grid_New York_71,USA,New York-Metro,Grid,Low,40.65204392439244,-74.08615433561133
1074,New York,Grid_New York_72,USA,New York-Metro,Grid,High,40.78570729072907,-74.066561053573
1075,New York,Grid_New York_73,USA,New York-Metro,Grid,Medium,40.666895409540956,-73.90981479726642
1076,New York,Grid_New York_74,USA,New York-Metro,Grid,Low,40.75600432043205,-74.10574761764964
1077,New York,Grid_New York_75,USA,New York-Metro,Grid,High,40.637192439243925,-73.94900136134306
1078,New York,Grid_New York_76,USA,New York-Metro,Grid,Medium,40.80055877587759,-74.00778120745802
1079,New York,Grid_New York_77,USA,New York-Metro,Grid,Low,40.7114498649865,-73.89022151522809
1080,New York,Grid_New York_78,USA,New York-Metro,Grid,High,40.637192439243925,-74.066561053573
1081,New York,Grid_New York_79,USA,New York-Metro,Grid,Medium,40.666895409540956,-74.10574761764964
1082,New York,Grid_New York_80,USA,New York-Metro,Grid,Low,40.72630135013502,-73.89022151522809
1083,New York,Grid_New York_81,USA,New York-Metro,Grid,High,40.80055877587759,-73.98818792541971
1084,New York,Grid_New York_82,USA,New York-Metro,Grid,Medium,40.80055877587759,-74.02737448949635
1085,New York,Grid_New York_83,USA,New York-Metro,Grid,Low,40.69659837983799,-73.89022151522809
1086,New York,Grid_New York_84,USA,New York-Metro,Grid,High,40.622340954095414,-74.00778120745802
1087,New York,Grid_New York_85,USA,New York-Metro,Grid,Medium,40.7114498649865,-74.12534089968797
1088,New York,Grid_New York_86,USA,New York-Metro,Grid,Low,40.72630135013502,-74.12534089968797
1089,New York,Grid_New York_87,USA,New York-Metro,Grid,High,40.622340954095414,-73.98818792541971
1090,New York,Grid_New York_88,USA,New York-Metro,Grid,Medium,40.69659837983799,-74.12534089968797
1091,New York,Grid_New York_89,USA,New York-Metro,Grid,Low,40.74115283528353,-73.89022151522809
1092,New York,Grid_New York_90,USA,New York-Metro,Grid,High,40.80055877587759,-73.96859464338138
1093,New York,Grid_New York_91,USA,New York-Metro,Grid,Medium,40.80055877587759,-74.04696777153468
1094,New York,Grid_New York_92,USA,New York-Metro,Grid,Low,40.68174689468947,-73.89022151522809
1095,New York,Grid_New York_93,USA,New York-Metro,Grid,High,40.77085580558056,-73.90981479726642
1096,New York,Grid_New York_94,USA,New York-Metro,Grid,Medium,40.74115283528353,-74.12534089968797
1097,New York,Grid_New York_95,USA,New York-Metro,Grid,Low,40.622340954095414,-73.96859464338138
1098,New York,Grid_New York_96,USA,New York-Metro,Grid,High,40.78570729072907,-74.08615433561133
1099,New York,Grid_New York_97,USA,New York-Metro,Grid,Medium,40.65204392439244,-73.90981479726642
1100,New York,Grid_New York_98,USA,New York-Metro,Grid,Low,40.77085580558056,-74.10574761764964
1101,New York,Grid_New York_99,USA,New York-Metro,Grid,High,40.637192439243925,-73.92940807930474
1102,New York,Grid_New York_100,USA,New York-Metro,Grid,Medium,40.622340954095414,-74.04696777153468
1103,New York,Grid_New York_101,USA,New York-Metro,Grid,Low,40.68174689468947,-74.12534089968797
1104,New York,Grid_New York_102,USA,New York-Metro,Grid,High,40.637192439243925,-74.08615433561133
1105,New York,Grid_New York_103,USA,New York-Metro,Grid,Medium,40.65204392439244,-74.10574761764964
1106,New York,Grid_New York_104,USA,New York-Metro,Grid,Low,40.80055877587759,-73.94900136134306
1107,New York,Grid_New York_105,USA,New York-Metro,Grid,High,40.80055877587759,-74.066561053573
1108,New York,Grid_New York_106,USA,New York-Metro,Grid,Medium,40.666895409540956,-73.89022151522809
1109,New York,Grid_New York_107,USA,New York-Metro,Grid,Low,40.75600432043205,-74.12534089968797
1110,New York,Grid_New York_108,USA,New York-Metro,Grid,High,40.622340954095414,-73.94900136134306
1111,New York,Grid_New York_109,USA,New York-Metro,Grid,Medium,40.622340954095414,-74.066561053573
1112,New York,Grid_New York_110,USA,New York-Metro,Grid,Low,40.666895409540956,-74.12534089968797
1113,New York,Grid_New York_111,USA,New York-Metro,Grid,High,40.8154102610261,-74.00778120745802
1114,New York,Grid_New York_112,USA,New York-Metro,Grid,Medium,40.7114498649865,-73.87062823318978
1115,New York,Grid_New York_113,USA,New York-Metro,Grid,Low,40.78570729072907,-73.90981479726642
1116,New York,Grid_New York_114,USA,New York-Metro,Grid,High,40.72630135013502,-73.87062823318978
1117,New York,Grid_New York_115,USA,New York-Metro,Grid,Medium,40.8154102610261,-73.98818792541971
1118,New York,Grid_New York_116,USA,New York-Metro,Grid,Low,40.8154102610261,-74.02737448949635
1119,New York,Grid_New York_117,USA,New York-Metro,Grid,High,40.69659837983799,-73.87062823318978
1120,New York,Grid_New York_118,USA,New York-Metro,Grid,Medium,40.78570729072907,-74.10574761764964
1121,New York,Grid_New York_119,USA,New York-Metro,Grid,Low,40.637192439243925,-73.90981479726642
1122,New York,Grid_New York_120,USA,New York-Metro,Grid,High,40.77085580558056,-73.89022151522809
1123,New York,Grid_New York_121,USA,New York-Metro,Grid,Medium,40.80055877587759,-73.92940807930474
1124,New York,Grid_New York_122,USA,New York-Metro,Grid,Low,40.607489468946895,-74.00778120745802
1125,New York,Grid_New York_123,USA,New York-Metro,Grid,High,40.7114498649865,-74.14493418172628
1126,New York,Grid_New York_124,USA,New York-Metro,Grid,Medium,40.72630135013502,-74.14493418172628
1127,New York,Grid_New York_125,USA,New York-Metro,Grid,Low,40.607489468946895,-73.98818792541971
1128,New York,Grid_New York_126,USA,New York-Metro,Grid,High,40.74115283528353,-73.87062823318978
1129,New York,Grid_New York_127,USA,New York-Metro,Grid,Medium,40.8154102610261,-73.96859464338138
1130,New York,Grid_New York_128,USA,New York-Metro,Grid,Low,40.607489468946895,-74.02737448949635
1131,New York,Grid_New York_129,USA,New York-Metro,Grid,High,40.69659837983799,-74.14493418172628
1132,New York,Grid_New York_130,USA,New York-Metro,Grid,Medium,40.80055877587759,-74.08615433561133
1133,New York,Grid_New York_131,USA,New York-Metro,Grid,Low,40.65204392439244,-73.89022151522809
1134,New York,Grid_New York_132,USA,New York-Metro,Grid,High,40.637192439243925,-74.10574761764964
1135,New York,Grid_New York_133,USA,New York-Metro,Grid,Medium,40.8154102610261,-74.04696777153468
1136,New York,Grid_New York_134,USA,New York-Metro,Grid,Low,40.68174689468947,-73.87062823318978
1137,New York,Grid_New York_135,USA,New York-Metro,Grid,High,40.77085580558056,-74.12534089968797
1138,New York,Grid_New York_136,USA,New York-Metro,Grid,Medium,40.622340954095414,-73.92940807930474
1139,New York,Grid_New York_137,USA,New York-Metro,Grid,Low,40.622340954095414,-74.08615433561133
1140,New York,Grid_New York_138,USA,New York-Metro,Grid,High,40.65204392439244,-74.12534089968797
1141,New York,Grid_New York_139,USA,New York-Metro,Grid,Medium,40.74115283528353,-74.14493418172628
1142,New York,Grid_New York_140,USA,New York-Metro,Grid,Low,40.607489468946895,-73.96859464338138
1143,New York,Grid_New York_141,USA,New York-Metro,Grid,High,40.607489468946895,-74.04696777153468
1144,New York,Grid_New York_142,USA,New York-Metro,Grid,Medium,40.68174689468947,-74.14493418172628
1145,New York,Grid_New York_143,USA,New York-Metro,Grid,Low,40.8154102610261,-73.94900136134306
1146,New York,Grid_New York_144,USA,New York-Metro,Grid,High,40.8154102610261,-74.066561053573
1147,New York,Grid_New York_145,USA,New York-Metro,Grid,Medium,40.666895409540956,-73.87062823318978
1148,New York,Grid_New York_146,USA,New York-Metro,Grid,Low,40.75600432043205,-74.14493418172628
1149,New York,Grid_New York_147,USA,New York-Metro,Grid,High,40.607489468946895,-73.94900136134306
1150,New York,Grid_New York_148,USA,New York-Metro,Grid,Medium,40.78570729072907,-73.89022151522809
1151,New York,Grid_New York_149,USA,New York-Metro,Grid,Low,40.80055877587759,-73.90981479726642
1152,New York,Grid_New York_150,USA,New York-Metro,Grid,High,40.607489468946895,-74.066561053573
1153,New York,Grid_New York_151,USA,New York-Metro,Grid,Medium,40.666895409540956,-74.14493418172628
1154,New York,Grid_New York_152,USA,New York-Metro,Grid,Low,40.80055877587759,-74.10574761764964
1155,New York,Grid_New York_153,USA,New York-Metro,Grid,High,40.637192439243925,-73.89022151522809
1156,New York,Grid_New York_154,USA,New York-Metro,Grid,Medium,40.78570729072907,-74.12534089968797
1157,New York,Grid_New York_155,USA,New York-Metro,Grid,Low,40.622340954095414,-73.90981479726642
1158,New York,Grid_New York_156,USA,New York-Metro,Grid,High,40.83026174617462,-74.00778120745802
1159,New York,Grid_New York_157,USA,New York-Metro,Grid,Medium,40.7114498649865,-73.85103495115145
1160,New York,Grid_New York_158,USA,New York-Metro,Grid,Low,40.77085580558056,-73.87062823318978
1161,New York,Grid_New York_159,USA,New York-Metro,Grid,High,40.8154102610261,-73.92940807930474
1162,New York,Grid_New York_160,USA,New York-Metro,Grid,Medium,40.622340954095414,-74.10574761764964
1163,New York,Grid_New York_161,USA,New York-Metro,Grid,Low,40.637192439243925,-74.12534089968797
1164,New York,Grid_New York_162,USA,New York-Metro,Grid,High,40.72630135013502,-73.85103495115145
1165,New York,Grid_New York_163,USA,New York-Metro,Grid,Medium,40.83026174617462,-73.98818792541971
1166,New York,Grid_New York_164,USA,New York-Metro,Grid,Low,40.83026174617462,-74.02737448949635
1167,New York,Grid_New York_165,USA,New York-Metro,Grid,High,40.69659837983799,-73.85103495115145
1168,New York,Grid_New York_166,USA,New York-Metro,Grid,Medium,40.8154102610261,-74.08615433561133
1169,New York,Grid_New York_167,USA,New York-Metro,Grid,Low,40.65204392439244,-73.87062823318978
1170,New York,Grid_New York_168,USA,New York-Metro,Grid,High,40.59263798379838,-74.00778120745802
1171,New York,Grid_New York_169,USA,New York-Metro,Grid,Medium,40.7114498649865,-74.16452746376461
1172,New York,Grid_New York_170,USA,New York-Metro,Grid,Low,40.77085580558056,-74.14493418172628
1173,New York,Grid_New York_171,USA,New York-Metro,Grid,High,40.607489468946895,-73.92940807930474
1174,New York,Grid_New York_172,USA,New York-Metro,Grid,Medium,40.83026174617462,-73.96859464338138
1175,New York,Grid_New York_173,USA,New York-Metro,Grid,Low,40.72630135013502,-74.16452746376461
1176,New York,Grid_New York_174,USA,New York-Metro,Grid,High,40.59263798379838,-73.98818792541971
1177,New York,Grid_New York_175,USA,New York-Metro,Grid,Medium,40.59263798379838,-74.02737448949635
1178,New York,Grid_New York_176,USA,New York-Metro,Grid,Low,40.69659837983799,-74.16452746376461
1179,New York,Grid_New York_177,USA,New York-Metro,Grid,High,40.83026174617462,-74.04696777153468
1180,New York,Grid_New York_178,USA,New York-Metro,Grid,Medium,40.68174689468947,-73.85103495115145
1181,New York,Grid_New York_179,USA,New York-Metro,Grid,Low,40.607489468946895,-74.08615433561133
1182,New York,Grid_New York_180,USA,New York-Metro,Grid,High,40.65204392439244,-74.14493418172628
1183,New York,Grid_New York_181,USA,New York-Metro,Grid,Medium,40.74115283528353,-74.16452746376461
1184,New York,Grid_New York_182,USA,New York-Metro,Grid,Low,40.59263798379838,-73.96859464338138
1185,New York,Grid_New York_183,USA,New York-Metro,Grid,High,40.80055877587759,-73.89022151522809
1186,New York,Grid_New York_184,USA,New York-Metro,Grid,Medium,40.59263798379838,-74.04696777153468
1187,New York,Grid_New York_185,USA,New York-Metro,Grid,Low,40.68174689468947,-74.16452746376461
1188,New York,Grid_New York_186,USA,New York-Metro,Grid,High,40.75600432043205,-73.85103495115145
1189,New York,Grid_New York_187,USA,New York-Metro,Grid,Medium,40.83026174617462,-73.94900136134306
1190,New York,Grid_New York_188,USA,New York-Metro,Grid,Low,40.78570729072907,-73.87062823318978
1191,New York,Grid_New York_189,USA,New York-Metro,Grid,High,40.80055877587759,-74.12534089968797
1192,New York,Grid_New York_190,USA,New York-Metro,Grid,Medium,40.622340954095414,-73.89022151522809
1193,New York,Grid_New York_191,USA,New York-Metro,Grid,Low,40.83026174617462,-74.066561053573
1194,New York,Grid_New York_192,USA,New York-Metro,Grid,High,40.666895409540956,-73.85103495115145
1195,New York,Grid_New York_193,USA,New York-Metro,Grid,Medium,40.8154102610261,-74.10574761764964
1196,New York,Grid_New York_194,USA,New York-Metro,Grid,Low,40.637192439243925,-73.87062823318978
1197,New York,Grid_New York_195,USA,New York-Metro,Grid,High,40.75600432043205,-74.16452746376461
1198,New York,Grid_New York_196,USA,New York-Metro,Grid,Medium,40.59263798379838,-73.94900136134306
1199,New York,Grid_New York_197,USA,New York-Metro,Grid,Low,40.622340954095414,-74.12534089968797
